layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth,stage2_auroc,stage1_f1_truth,stage1_f1_non_truth,stage2_f1_honest_mistake,stage2_f1_deception
20,0.7523799578051932,0.9460238978162341,0.8085342200055416,0.5025817555938038,3444,0.9566666666666667,65,0.018055555555555554,91,0.025277777777777777,100,0.030220610456331218,2918,0.8818374131157449,291,0.08794197642792384,137,0.07640825432236475,926,0.5164528722810932,730,0.4071388733965421,0.9963130745272378,0.5023542764772352,0.900339359831408,0.9737159315443037,0.9760926375237835
21,0.7574493661320852,0.9466593346164421,0.8107431116059004,0.5149456521739131,3443,0.9563888888888888,62,0.017222222222222222,95,0.02638888888888889,98,0.029616198247204593,2913,0.8803263825929284,298,0.09005741915986704,133,0.07417735638594534,902,0.5030674846625767,758,0.42275515895147797,0.9961608878132809,0.5148890617626071,0.9012410682268891,0.9749134744903192,0.9772130502550098
22,0.7609739944625072,0.9509236283429832,0.8125437491250175,0.5194546059195211,3449,0.9580555555555555,51,0.014166666666666666,100,0.027777777777777776,74,0.0223632517376851,2902,0.877002115442732,333,0.10063463281958296,131,0.07306190741773563,881,0.4913552704963748,781,0.43558282208588955,0.9978902817706802,0.5195549448587136,0.8996184692322462,0.9805749983376796,0.9822931144805965
23,0.7654306959293976,0.952905535665106,0.816755393667694,0.5266311584553928,3460,0.9611111111111111,48,0.013333333333333334,92,0.025555555555555557,66,0.019945602901178604,2915,0.880930794802055,328,0.0991236022967664,136,0.0758505298382599,866,0.482989403234802,791,0.4411600669269381,0.998217661045371,0.5266513799220227,0.9012466771354658,0.9827261904476583,0.9842081231095954
24,0.7593930405053092,0.9499449944994499,0.8098383696416023,0.5183957573748758,3454,0.9594444444444444,54,0.015,92,0.025555555555555557,78,0.02357207615593835,2881,0.8706557872469024,350,0.10577213659715927,140,0.0780814277746793,871,0.4857780256553263,782,0.4361405465699944,0.9978236498149681,0.5182903864307337,0.8990074861739898,0.9796699272263302,0.9814585204866446
25,0.7614258782788568,0.95181718061674,0.8119034250421112,0.5205570291777188,3457,0.9602777777777778,49,0.01361111111111111,94,0.026111111111111113,73,0.02206104563312179,2892,0.8739800543970988,344,0.10395889996977939,134,0.0747350808700502,874,0.48745119910764084,785,0.437813720022309,0.9979230527713157,0.5205205719567427,0.8994964504562477,0.981198357738351,0.9828316171443507
26,0.7600960656153953,0.9528405956977386,0.8115535614133483,0.5158940397350993,3455,0.9597222222222223,39,0.010833333333333334,106,0.029444444444444443,73,0.02206104563312179,2894,0.8745844666062255,342,0.10335448776065277,124,0.06915783602900168,890,0.4963747908533185,779,0.43446737311767986,0.9981160857977602,0.5159662318130718,0.8983428498562318,0.9826884099471599,0.9842388779818332
27,0.761415715739692,0.9541182974018795,0.8116591928251121,0.5184696569920845,3452,0.9588888888888889,42,0.011666666666666667,106,0.029444444444444443,66,0.019945602901178604,2896,0.8751888788153521,347,0.10486551828346932,118,0.06581148912437255,889,0.49581706636921363,786,0.43837144450641385,0.9983330483073903,0.5185069861149387,0.8983928739346272,0.9833315272995773,0.9847614841282848
28,0.7599017070990479,0.9537356718685265,0.8107578092169772,0.5152116402116402,3453,0.9591666666666666,40,0.011111111111111112,107,0.029722222222222223,70,0.021154427319431852,2894,0.8745844666062255,345,0.1042611060743427,118,0.06581148912437255,896,0.4997211377579476,779,0.43446737311767986,0.9982662360680081,0.5151929390671589,0.8980382835442899,0.9830054906319827,0.9845034095720597
29,0.7563871939538839,0.9505086609843277,0.8094770783681481,0.5091758425091758,3457,0.9602777777777778,39,0.010833333333333334,104,0.028888888888888888,85,0.025687518887881535,2887,0.8724690238742823,337,0.10184345723783621,132,0.0736196319018405,898,0.5008365867261573,763,0.4255437813720022,0.9976749703801548,0.5091769411463758,0.8978832469285105,0.9806833074850768,0.9824670601384492
30,0.7622785289266846,0.9519204200055263,0.812000560773868,0.5229146060006594,3445,0.9569444444444445,47,0.013055555555555556,108,0.03,74,0.0223632517376851,2896,0.8751888788153521,339,0.10244786944696282,119,0.06636921360847742,881,0.4913552704963748,793,0.4422755158951478,0.9981089461835471,0.5229945555724604,0.899295139760835,0.9811936266820984,0.9828357107645059
31,0.7575196666367944,0.9534306971617525,0.8103037939241216,0.5088245088245088,3460,0.9611111111111111,36,0.01,104,0.028888888888888888,73,0.02206104563312179,2894,0.8745844666062255,342,0.10335448776065277,125,0.06971556051310653,904,0.5041829336307864,764,0.42610150585610707,0.9982385377673975,0.5087710066837946,0.8975677350220991,0.9831349552825296,0.9846611245775947
32,0.7606589993366996,0.9556229327453142,0.8125437491250175,0.513810316139767,3467,0.9630555555555556,29,0.008055555555555555,104,0.028888888888888888,71,0.021456633423995165,2902,0.877002115442732,336,0.10154125113327289,118,0.06581148912437255,903,0.5036252091466815,772,0.4305633017289459,0.9984647010922144,0.5132187189028603,0.8985367239195048,0.9844868409162693,0.9859174199436058
33,0.7581537170337116,0.9555616892078388,0.8150313152400835,0.5038681466532122,3462,0.9616666666666667,33,0.009166666666666667,105,0.029166666666666667,55,0.01662133575098217,2928,0.8848594741613781,326,0.09851919008763978,129,0.07194645844952594,915,0.5103179029559398,749,0.4177356385945343,0.9988844497209157,0.503693779476589,0.8977854063381564,0.9863574773669417,0.987536160760927
34,0.763220846060548,0.9606190410391046,0.8179919231304832,0.5110515740120563,3476,0.9655555555555555,24,0.006666666666666667,100,0.027777777777777776,42,0.012692656391659111,2937,0.8875793291024479,330,0.09972801450589303,119,0.06636921360847742,911,0.5080870050195203,763,0.4255437813720022,0.9992769247313138,0.5110826770527996,0.8987337648505898,0.9893989350689386,0.9902983189020409
35,0.7609716374467341,0.9570975306938888,0.8149804359977642,0.5108369456485495,3469,0.9636111111111111,35,0.009722222222222222,96,0.02666666666666667,49,0.014808099123602297,2916,0.8812330009066183,344,0.10395889996977939,131,0.07306190741773563,896,0.4997211377579476,766,0.42721695482431676,0.9987815801127307,0.5108059695033667,0.8981438139283278,0.9866881352485952,0.9877894295071938
