layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth,stage2_auroc,stage1_f1_truth,stage1_f1_non_truth,stage2_f1_honest_mistake,stage2_f1_deception
32,0.8231341626159391,0.9690352298899599,0.8140183193946635,0.6863489385631941,5680,0.9691178979696298,0,0.0,181,0.030882102030370243,0,0.0,4088,0.8180908545127076,909,0.18190914548729237,182,0.05080960357342267,959,0.2677275265214964,2441,0.681462869905081,1.0,0.6863349067268922,0.8974747934305135,1.0,1.0
33,0.8218960775284283,0.9690140845070423,0.8125746120175089,0.6840995360607338,5676,0.9684354205766934,0,0.0,185,0.0315645794233066,0,0.0,4084,0.8172903742245348,913,0.1827096257754653,178,0.0496929089893914,971,0.2710776102735902,2433,0.6792294807370184,1.0,0.684129373504344,0.8967657436533653,1.0,1.0
34,0.8218137115521396,0.9691953238330916,0.8124129699622041,0.6838328408611228,5679,0.9689472786213956,0,0.0,182,0.031052721378604334,0,0.0,4084,0.8172903742245348,913,0.1827096257754653,179,0.04997208263539922,973,0.2716359575656058,2430,0.678391959798995,1.0,0.6837819136194536,0.8967998407221598,1.0,1.0
35,0.8184047696738563,0.9690352298899599,0.8087051575077014,0.6774739216239075,5680,0.9691178979696298,0,0.0,181,0.030882102030370243,0,0.0,4069,0.8142885731438864,928,0.18571142685611366,182,0.05080960357342267,997,0.27833612506979344,2403,0.6708542713567839,1.0,0.6775667085522025,0.8949575461147645,1.0,1.0
36,0.8186747715990993,0.969365986858947,0.8066806680668067,0.6799776598715442,5680,0.9691178979696298,0,0.0,181,0.030882102030370243,0,0.0,4033,0.8070842505503302,964,0.1929157494496698,178,0.0496929089893914,969,0.2705192629815745,2435,0.679787828029034,1.0,0.680055792739909,0.8944442761673013,1.0,1.0
37,0.8182258742414222,0.9691231661548959,0.8070280523110712,0.6785264042582995,5681,0.9692885173178638,0,0.0,180,0.030711482682136155,0,0.0,4042,0.8088853311987192,955,0.19111466880128078,182,0.05080960357342267,978,0.2730318257956449,2422,0.6761585706309324,1.0,0.6784447617493372,0.8944124514584315,1.0,1.0
38,0.8151359065565432,0.969040511727079,0.8042591302617176,0.6721080776808331,5681,0.9692885173178638,0,0.0,180,0.030711482682136155,0,0.0,4041,0.808685211126676,956,0.19131478887332398,183,0.05108877721943048,1011,0.28224455611390287,2388,0.6666666666666666,1.0,0.6720208527113788,0.8929709986010194,1.0,1.0
39,0.8194935025492258,0.9701836821870995,0.8075351340576099,0.6807616914029684,5678,0.9687766592731616,0,0.0,183,0.031223340726838425,0,0.0,4051,0.8106864118471082,946,0.18931358815289173,166,0.0463428252372976,985,0.2749860413176996,2431,0.6786711334450027,1.0,0.6807522677127174,0.8950970738344897,1.0,1.0
40,0.8160224327819602,0.9698728343432619,0.8022440392706872,0.6759504247319315,5682,0.969459136666098,0,0.0,179,0.030540863333902064,0,0.0,4004,0.8012807684610767,993,0.19871923153892335,174,0.048576214405360134,981,0.27386934673366836,2427,0.6775544388609716,1.0,0.675926900666114,0.8927595199256462,1.0,1.0
41,0.8196834274145486,0.9700384122919334,0.8070035017508754,0.6820083682008368,5682,0.969459136666098,0,0.0,179,0.030540863333902064,0,0.0,4033,0.8070842505503302,964,0.1929157494496698,172,0.0480178671133445,965,0.2694025683975433,2445,0.6825795644891123,1.0,0.6820213176015264,0.8949716152383171,1.0,1.0
