layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth,stage2_auroc,stage1_f1_truth,stage1_f1_non_truth,stage2_f1_honest_mistake,stage2_f1_deception
30,0.7909896410781346,0.9708029197080292,0.7475238922675934,0.6546421112587811,6118,0.9711111111111111,1,0.00015873015873015873,181,0.02873015873015873,0,0.0,2151,0.7557976106816585,695,0.24420238931834154,186,0.06974128233970754,757,0.2838395200599925,1724,0.6464191976003,1.0,0.6546931232854931,0.9009031506570754,0.9998247151621384,0.9999206034140531
31,0.7928245875889717,0.9707890141292269,0.7524991382281971,0.655185610409491,6115,0.9706349206349206,1,0.00015873015873015873,184,0.029206349206349208,0,0.0,2183,0.7670414617006325,663,0.23295853829936752,183,0.0686164229471316,772,0.28946381702287216,1712,0.6419197600299963,1.0,0.6552906731877999,0.9020406397029885,0.9998247151621384,0.9999206034140531
32,0.7834995657482878,0.9707982859863514,0.73791789364282,0.6417825176156923,6117,0.9709523809523809,0,0.0,183,0.029047619047619048,0,0.0,2130,0.7484188334504568,716,0.2515811665495432,185,0.06936632920884889,797,0.2988376452943382,1685,0.6317960254968129,1.0,0.6417870551132994,0.8976227766810299,1.0,1.0
33,0.7866707654522731,0.9709708121827412,0.742599965379955,0.6464415187941233,6121,0.9715873015873016,0,0.0,179,0.028412698412698414,0,0.0,2145,0.7536893886156009,701,0.24631061138439916,187,0.07011623547056618,786,0.29471316085489313,1694,0.6351706036745407,1.0,0.6464860556297113,0.8991981524792557,1.0,1.0
34,0.7895153013013481,0.9710294467814906,0.7423764458464774,0.6551400112760759,6117,0.9709523809523809,0,0.0,183,0.029047619047619048,0,0.0,2118,0.7442023893183415,728,0.25579761068165846,182,0.06824146981627296,742,0.2782152230971129,1743,0.6535433070866141,1.0,0.6550376935380623,0.8997365817910822,1.0,1.0
35,0.7843943002358813,0.9709030365495916,0.7388512927294811,0.6434285714285715,6123,0.9719047619047619,0,0.0,177,0.028095238095238097,0,0.0,2129,0.7480674631061138,717,0.25193253689388617,190,0.0712410948631421,788,0.2954630671166104,1689,0.6332958380202475,1.0,0.6433779445512506,0.8981234816355744,0.9998240985048372,0.9999206664022214
36,0.7842201971862562,0.9708891885460459,0.7349228611500701,0.6468485418626528,6120,0.9714285714285714,0,0.0,180,0.02857142857142857,1,0.00035137034434293746,2096,0.7364722417427969,749,0.26317638791286013,186,0.06974128233970754,762,0.2857142857142857,1719,0.6445444319460067,1.0,0.646850447483127,0.8974611467076837,0.9998240985048372,0.9999206664022214
37,0.7851130355391928,0.9708753273549718,0.7386541471048513,0.645809632157755,6117,0.9709523809523809,1,0.00015873015873015873,182,0.028888888888888888,0,0.0,2124,0.7463106113843991,722,0.25368938861560086,184,0.06899137607799025,780,0.2924634420697413,1703,0.6385451818522685,1.0,0.6456153576404641,0.8982003736346316,0.9996488136669758,0.9998412698162745
38,0.7841466267702399,0.9705532185094055,0.7350157728706624,0.6468708889306521,6114,0.9704761904761905,1,0.00015873015873015873,185,0.029365079365079365,1,0.00035137034434293746,2097,0.7368236120871399,748,0.2628250175685172,184,0.06899137607799025,762,0.2857142857142857,1721,0.6452943382077241,1.0,0.6466622189599256,0.8973453154959138,0.9994738358078145,0.999761810167114
39,0.7856811638340012,0.9705485433039612,0.7368421052631579,0.6496528429348846,6113,0.9703174603174604,1,0.00015873015873015873,186,0.029523809523809525,1,0.00035137034434293746,2100,0.7378777231201686,745,0.2617709065354884,183,0.0686164229471316,753,0.2823397075365579,1731,0.6490438695163104,1.0,0.6494565219394788,0.8979554121777946,0.9992970106766503,0.9996826026207172
40,0.7864545958839205,0.9707704527402701,0.7375438596491228,0.6510494752623688,6111,0.97,1,0.00015873015873015873,188,0.029841269841269842,0,0.0,2102,0.7385804638088546,744,0.26141953619114544,179,0.06711661042369704,751,0.2815898012748406,1737,0.6512935883014623,1.0,0.6509486217319878,0.8981695422201638,0.9996488136669758,0.9998412698162745
41,0.7847852583240243,0.97087994921844,0.7376306620209059,0.6458451637327276,6118,0.9711111111111111,1,0.00015873015873015873,181,0.02873015873015873,0,0.0,2117,0.7438510189739986,729,0.2561489810260014,185,0.06936632920884889,776,0.2909636295463067,1706,0.6396700412448444,1.0,0.6458770379863481,0.8979727770458819,0.9998247151621384,0.9999206034140531
