layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth
28,0.8112150524641023,0.9799185235885781,0.7584509812227715,0.6952756525809572,6175,0.9801587301587301,0,0.0,125,0.01984126984126984,0,0.0,2157,0.7579058327477161,689,0.24209416725228391,128,0.047994000749906264,684,0.25646794150731156,1855,0.6955380577427821
29,0.8105573194592096,0.9793498920190243,0.7599961704414961,0.6923258959171085,6168,0.979047619047619,0,0.0,132,0.02095238095238095,0,0.0,2174,0.763879128601546,672,0.23612087139845397,128,0.047994000749906264,701,0.26284214473190853,1838,0.6891638545181852
30,0.8094157240217082,0.979654290305126,0.7565431584524447,0.6920497233075539,6165,0.9785714285714285,0,0.0,135,0.02142857142857143,0,0.0,2157,0.7579058327477161,689,0.24209416725228391,121,0.045369328833895765,699,0.26209223847019125,1847,0.692538432695913
31,0.8121336623648618,0.9792791637229102,0.7613947693441524,0.6957270540275227,6168,0.979047619047619,0,0.0,132,0.02095238095238095,0,0.0,2170,0.7624736472241743,676,0.23752635277582573,129,0.048368953880764905,684,0.25646794150731156,1854,0.6951631046119235
32,0.8100504404632355,0.9790519119487608,0.7602081608002876,0.6908912486406578,6169,0.9792063492063492,0,0.0,131,0.020793650793650795,0,0.0,2177,0.7649332396345748,669,0.23506676036542515,133,0.049868766404199474,704,0.26396700412448443,1830,0.6861642294713161
33,0.8099029464621875,0.9788898714447036,0.7608472334162495,0.6899717345256098,6168,0.979047619047619,1,0.00015873015873015873,131,0.020793650793650795,0,0.0,2185,0.7677442023893183,661,0.23225579761068166,134,0.050243719535058115,711,0.26659167604049494,1822,0.6831646044244469
34,0.8082357492775906,0.9788959224532562,0.7576629685872123,0.688148356792303,6170,0.9793650793650793,0,0.0,130,0.020634920634920634,0,0.0,2168,0.7617709065354884,678,0.2382290934645116,136,0.0509936257967754,708,0.265466816647919,1823,0.6835395575553056
35,0.8108235524929288,0.9784125084795136,0.7616527286678751,0.6924054203313975,6166,0.9787301587301588,0,0.0,134,0.02126984126984127,0,0.0,2176,0.7645818692902319,670,0.2354181307097681,138,0.05174353205849269,691,0.25909261342332207,1838,0.6891638545181852
36,0.8109924727742918,0.9789549349614841,0.761665396104661,0.6923570872567303,6166,0.9787301587301588,0,0.0,134,0.02126984126984127,0,0.0,2183,0.7670414617006325,663,0.23295853829936752,131,0.04911886014248219,702,0.26321709786276715,1834,0.6876640419947506
37,0.81134729100503,0.9781689874407646,0.7626175146041183,0.6932553709702074,6163,0.9782539682539683,1,0.00015873015873015873,136,0.02158730158730159,0,0.0,2179,0.7656359803232607,667,0.23436401967673928,138,0.05174353205849269,688,0.2579677540307462,1841,0.6902887139107612
38,0.8105986309067506,0.9782428442159956,0.7620152528757105,0.6915377956285456,6164,0.9784126984126984,1,0.00015873015873015873,135,0.02142857142857143,0,0.0,2182,0.7666900913562895,664,0.23330990864371048,138,0.05174353205849269,697,0.2613423322084739,1832,0.6869141357330334
39,0.81073643773589,0.9788030654532915,0.7618597869183568,0.6915464608360213,6166,0.9787301587301588,1,0.00015873015873015873,133,0.021111111111111112,0,0.0,2186,0.7680955727336612,660,0.23190442726633873,133,0.049868766404199474,705,0.2643419572553431,1829,0.6857892763404574
40,0.8127575964565611,0.9785736137708223,0.7662029442026743,0.6934962313961867,6166,0.9787301587301588,1,0.00015873015873015873,133,0.021111111111111112,0,0.0,2205,0.774771609276177,641,0.22522839072382292,136,0.0509936257967754,704,0.26396700412448443,1827,0.6850393700787402
41,0.8106235358144275,0.9787353521774371,0.7630386409823032,0.6900966142835419,6168,0.979047619047619,0,0.0,132,0.02095238095238095,0,0.0,2196,0.7716092761770906,650,0.22839072382290934,136,0.0509936257967754,714,0.2677165354330709,1817,0.6812898387701537
