layer,f1_macro,f1_deception,f1_honest_mistake,f1_truth,cm_deception_deception,cm_norm_deception_deception,cm_deception_honest_mistake,cm_norm_deception_honest_mistake,cm_deception_truth,cm_norm_deception_truth,cm_honest_mistake_deception,cm_norm_honest_mistake_deception,cm_honest_mistake_honest_mistake,cm_norm_honest_mistake_honest_mistake,cm_honest_mistake_truth,cm_norm_honest_mistake_truth,cm_truth_deception,cm_norm_truth_deception,cm_truth_honest_mistake,cm_norm_truth_honest_mistake,cm_truth_truth,cm_norm_truth_truth,stage2_auroc,stage1_f1_truth,stage1_f1_non_truth,stage2_f1_honest_mistake,stage2_f1_deception
23,0.8376623410003092,0.9683074848280513,0.8356768100734523,0.7090027280994241,5744,0.9679811257162116,9,0.0015166835187057635,181,0.030502190765082576,2,0.000418848167539267,3982,0.8339267015706806,791,0.1656544502617801,184,0.05597809552783693,764,0.2324307879525403,2339,0.7115911165196227,0.9998823184643333,0.7089745094124644,0.910244595719439,0.9980151167753645,0.9983961600350202
24,0.8391555011833048,0.9682097984653006,0.8376337319068596,0.7116229731777542,5741,0.9674755645433097,10,0.0016852039096730705,183,0.03083923154701719,1,0.0002094240837696335,3993,0.8362303664921465,781,0.16356020942408378,183,0.05567386674779434,756,0.22999695771219958,2348,0.7143291755400061,0.9999031384120552,0.7116199846768979,0.9110359080997433,0.9984326531955402,0.9987339975730627
25,0.8324839229920239,0.9673500379650721,0.8312363522928148,0.6988653787181847,5733,0.9661274014155713,19,0.0032018874283788338,182,0.03067071115604988,4,0.000837696335078534,3997,0.8370680628272251,774,0.16209424083769633,182,0.055369637967751746,826,0.251292972315181,2279,0.6933373897170673,0.9999161822867013,0.6988807240308283,0.9085181212308686,0.997076258770323,0.9976352744024075
26,0.8281644742591387,0.966984716710293,0.8251543371350842,0.6923543689320388,5726,0.9649477586788001,14,0.0023592854735422987,194,0.032692955847657565,3,0.0006282722513089005,3943,0.825759162303665,829,0.17361256544502618,180,0.05476118040766657,825,0.25098874353513845,2282,0.694250076057195,0.9998593750916976,0.6923472828023206,0.9052272903310385,0.9970769060019611,0.9976349154701861
27,0.8260554254248484,0.9657210401891253,0.8220268006700168,0.6904184354154033,5719,0.9637681159420289,24,0.004044489383215369,191,0.03218739467475565,8,0.001675392670157068,3926,0.8221989528795811,841,0.1761256544502618,183,0.05567386674779434,827,0.2515972010952236,2277,0.6927289321569821,0.9997604037649184,0.6903402316960274,0.9045662125899492,0.9957172447281508,0.996538546781984
28,0.8252221166241852,0.9653076728285642,0.8197932053175776,0.6905654717264137,5718,0.9635995955510617,21,0.003538928210313448,195,0.03286147623862487,7,0.0014659685863874345,3885,0.8136125654450261,883,0.18492146596858638,188,0.0571950106480073,797,0.24247033769394585,2302,0.7003346516580469,0.9998043253677553,0.6906405200945216,0.9032481146056724,0.9956143366671814,0.9964529131221014
29,0.8256489093286956,0.9672739541160594,0.8222013170272813,0.6874714568427462,5734,0.9662959218065386,15,0.0025278058645096056,185,0.031176272328951805,3,0.0006282722513089005,3933,0.8236649214659686,839,0.1757068062827225,185,0.05628232430787952,844,0.2567690903559477,2258,0.6869485853361728,0.9997666264680245,0.6874845651793025,0.9041601829664465,0.9967660847379047,0.9973799264020032
30,0.823384333609261,0.9670997131769866,0.8203580349708576,0.6826952526799387,5732,0.965958881024604,14,0.0023592854735422987,188,0.031681833501853725,8,0.001675392670157068,3941,0.8253403141361256,826,0.17298429319371728,180,0.05476118040766657,878,0.2671128688773958,2229,0.6781259507149376,0.9998868757798881,0.6826464459288999,0.9034526626317133,0.9969684281590532,0.9975529148025164
31,0.8254963785371272,0.966984716710293,0.8243705315511346,0.6851338873499538,5726,0.9649477586788001,14,0.0023592854735422987,194,0.032692955847657565,6,0.001256544502617801,3978,0.8330890052356021,791,0.1656544502617801,177,0.05384849406753879,884,0.26893824155765134,2226,0.6772132643748099,0.9998462096787193,0.6850751972884259,0.9048087541467261,0.9966567548017771,0.9972986482785589
32,0.8258902458067786,0.966005904681569,0.8238115095913261,0.6878533231474407,5726,0.9649477586788001,18,0.003033367037411527,190,0.032018874283788336,7,0.0014659685863874345,3951,0.827434554973822,817,0.17109947643979057,188,0.0571950106480073,848,0.25798600547611805,2251,0.6848189838758747,0.9998205299828484,0.6877691579664609,0.9047401257272233,0.9962399858238029,0.9969602408863139
33,0.8260259621465863,0.9658610782491127,0.822457316434482,0.689759491756164,5715,0.9630940343781598,18,0.003033367037411527,201,0.03387259858442872,6,0.001256544502617801,3926,0.8221989528795811,843,0.17654450261780105,179,0.05445695162762397,828,0.2519014298752662,2280,0.6936416184971098,0.9998408994800562,0.6895666901405295,0.9040809789063443,0.9960328478169824,0.9967902486704185
34,0.8269675418824582,0.9658025838047792,0.8224671916010499,0.6926328502415459,5719,0.9637681159420289,21,0.003538928210313448,194,0.032692955847657565,9,0.0018848167539267015,3917,0.8203141361256544,849,0.17780104712041886,181,0.055065409187709156,812,0.24703376939458474,2294,0.6979008214177062,0.9998358937966515,0.6925323052830132,0.9047130033512483,0.9958201548489505,0.9966236108507361
35,0.8291863491914211,0.9652900937420826,0.82628714943491,0.6959818043972706,5715,0.9630940343781598,25,0.0042130097741826765,194,0.032692955847657565,8,0.001675392670157068,3948,0.8268062827225131,819,0.17151832460732985,184,0.05597809552783693,808,0.24581685427441435,2295,0.6982050501977487,0.9998101528109483,0.6959589627518479,0.9062910572622631,0.9955104276929372,0.996368123304071
36,0.8283973315495592,0.9666582257111505,0.8246624097142259,0.693871359223301,5726,0.9649477586788001,20,0.003370407819346141,188,0.031681833501853725,6,0.001256544502617801,3939,0.8249214659685864,830,0.17382198952879582,181,0.055065409187709156,819,0.24916337085488288,2287,0.695771219957408,0.9996852322320461,0.693776935918806,0.9056962689767809,0.9961380438909286,0.9968740982804942
37,0.8262949423372096,0.9658141301595341,0.8215636822194199,0.6915070146326746,5721,0.9641051567239636,22,0.003707448601280755,191,0.03218739467475565,7,0.0014659685863874345,3909,0.8186387434554974,859,0.17989528795811519,185,0.05628232430787952,810,0.24642531183449953,2292,0.697292363857621,0.9996484497045632,0.6914348982163385,0.9042737685546387,0.9955074759088841,0.9963701151401857
38,0.8270008516146525,0.9661860190572561,0.8241185061548091,0.6906980296318924,5729,0.965453319851702,24,0.004044489383215369,181,0.030502190765082576,7,0.0014659685863874345,3950,0.8272251308900523,818,0.1713089005235602,189,0.057499239428049895,837,0.2546394888956495,2261,0.6878612716763006,0.9997072811004077,0.6904512211114274,0.9055875315889075,0.9952962023795792,0.996202982573277
39,0.8240650939357185,0.9651211890887594,0.8220540988703493,0.6850199938480468,5714,0.9629255139871925,29,0.004887091338051905,191,0.03218739467475565,12,0.002513089005235602,3966,0.8305759162303665,797,0.1669109947643979,181,0.055065409187709156,879,0.2674170976574384,2227,0.6775174931548524,0.9994550764162595,0.6847817537797104,0.9047078489611564,0.9940423764158958,0.9951899573303153
40,0.8206247430569936,0.9654764919388875,0.8178701298701299,0.6785276073619632,5719,0.9637681159420289,22,0.003707448601280755,193,0.03252443545669026,11,0.0023036649214659686,3936,0.8242931937172775,828,0.17340314136125654,183,0.05567386674779434,892,0.2713720717979921,2212,0.6729540614542135,0.9993734611203523,0.6782708082805573,0.9023891351919386,0.9955076001094059,0.9963700542446616
41,0.8274840646633016,0.966005904681569,0.8239991593989703,0.6924471299093655,5726,0.9649477586788001,16,0.002696326255476913,192,0.032355915065722954,5,0.0010471204188481676,3921,0.821151832460733,849,0.17780104712041886,190,0.057803468208092484,805,0.24490416793428657,2292,0.697292363857621,0.9996695408449165,0.6924267444633088,0.9047107321581823,0.9966575227026832,0.9972984358144471
